OverTime,Age,MonthlyIncome,TotalWorkingYears,JobSatisfaction,YearsAtCompany,EnvironmentSatisfaction,WorkLifeBalance,JobLevel,RelationshipSatisfaction,DistanceFromHome,YearsInCurrentRole,MaritalStatus,YearsWithCurrManager,NumCompaniesWorked,StockOptionLevel,DailyRate,JobInvolvement,YearsSinceLastPromotion,JobRole,HourlyRate,PercentSalaryHike,MonthlyRate,TrainingTimesLastYear,EducationField,Education,Gender,cat_BusinessTravel,ord_Department,BusinessTravel,Department,PerformanceRating
1,20,2323,2,4,2,4,3,1,2,9,2,2,2,1,0,769,3,0,8,54,14,17205,3,2,3,0,2.0,1.0,1,2,3
0,21,1416,1,1,1,3,2,1,1,10,0,2,0,1,0,1334,2,1,2,36,13,17258,6,1,3,0,1.0,2.0,2,1,3
1,46,4615,19,1,16,4,3,2,1,8,13,0,7,8,3,1003,2,1,6,74,23,21029,2,1,4,0,1.0,2.0,2,1,4
1,51,2461,18,3,10,1,4,1,3,4,0,1,7,9,3,1323,3,2,6,34,12,10332,2,1,4,1,1.0,2.0,2,1,3
0,28,8722,10,1,10,2,2,3,1,24,7,2,9,1,0,1366,2,1,0,72,12,12355,2,5,2,1,3.0,2.0,0,1,3
0,26,3955,6,1,5,1,3,1,1,1,3,1,3,1,2,192,2,1,2,59,16,11141,2,3,2,1,1.0,2.0,2,1,3
0,30,9957,7,1,6,3,2,2,3,20,2,1,2,0,1,1176,3,0,4,85,15,9096,1,4,3,1,1.0,2.0,2,1,3
0,41,3376,10,3,10,2,3,1,3,7,6,1,8,1,0,509,4,0,6,43,13,18863,3,5,2,0,1.0,2.0,2,1,3
0,38,8823,20,3,19,3,2,3,1,17,9,1,9,0,1,330,2,1,0,65,18,24608,4,1,1,0,1.0,2.0,2,1,3
0,40,10322,14,4,11,1,3,3,4,20,10,1,1,4,1,1492,3,11,0,61,20,26542,6,5,4,1,1.0,2.0,2,1,4
0,27,4621,3,3,3,1,3,1,4,8,2,1,2,1,3,1277,1,1,2,87,19,5869,4,1,5,1,3.0,2.0,0,1,3
0,55,10976,23,2,3,4,3,3,2,2,2,1,2,3,1,1091,3,1,4,65,18,15813,4,1,1,1,2.0,2.0,1,1,3
0,28,3660,10,3,8,3,4,2,4,10,7,2,7,3,0,857,3,1,6,59,13,7909,4,4,3,0,1.0,2.0,2,1,3
0,44,10482,24,1,20,2,3,3,4,1,6,1,6,9,1,1376,2,3,1,91,14,2326,1,3,2,1,1.0,3.0,2,0,3
0,33,7119,9,4,3,4,3,3,3,5,2,0,2,4,1,654,2,1,0,34,15,21214,2,1,3,1,1.0,2.0,2,1,3
1,35,9582,9,1,8,4,3,3,1,4,7,2,7,0,0,1204,3,4,7,86,22,10333,2,5,3,1,1.0,1.0,2,2,4
0,33,4508,14,3,13,1,3,2,2,29,7,2,8,1,0,827,2,3,6,54,22,3129,4,3,4,0,2.0,2.0,1,1,4
0,28,2207,4,3,4,1,2,1,4,15,2,0,2,1,1,895,3,2,2,50,16,22482,5,1,2,1,1.0,2.0,2,1,3
0,34,7756,7,4,6,1,2,2,3,3,2,2,4,0,0,618,3,0,0,45,17,22266,1,1,1,1,2.0,2.0,1,1,3
1,37,6694,8,4,1,4,3,2,3,10,0,0,0,2,3,309,2,0,7,88,14,24223,5,1,4,0,1.0,1.0,2,2,3
1,25,3691,7,4,7,4,4,1,2,4,7,1,6,1,1,1219,3,5,2,32,15,4605,3,5,1,1,1.0,2.0,2,1,3
0,26,2377,1,3,1,1,2,1,3,21,1,0,0,1,1,1330,3,0,2,37,20,19373,0,3,3,1,1.0,2.0,2,1,4
1,33,2313,5,2,2,1,3,1,2,25,2,2,2,4,0,1017,2,2,6,55,20,2993,0,3,3,1,1.0,2.0,2,1,4
0,42,17665,23,1,22,4,3,4,4,2,6,1,7,0,1,469,3,13,3,35,17,14399,3,3,2,1,1.0,2.0,2,1,3
0,28,2596,1,2,1,1,3,1,1,1,0,0,0,1,2,1009,2,0,2,45,15,7160,2,3,3,1,2.0,2.0,1,1,3
1,50,4728,5,3,0,4,3,2,4,1,0,2,0,3,0,959,3,0,7,81,14,17251,4,4,4,1,2.0,1.0,1,2,3
0,33,4302,4,2,3,4,3,2,3,7,2,1,2,0,1,970,3,0,7,30,17,13401,3,1,3,0,2.0,1.0,1,2,3
0,34,2979,6,4,0,3,3,1,4,3,0,1,0,3,3,697,2,0,6,40,17,22478,2,1,4,1,3.0,2.0,0,1,3
0,48,16885,27,4,5,1,2,4,3,1,4,2,1,2,0,1262,4,2,3,35,22,16154,3,3,4,1,3.0,2.0,0,1,4
0,45,5593,15,3,15,2,3,2,4,9,10,1,12,1,1,1050,2,4,7,65,13,17970,2,1,4,0,3.0,1.0,0,2,3
0,52,10445,18,2,8,2,3,3,4,7,6,2,0,7,0,994,3,4,0,87,19,15322,4,1,4,1,1.0,2.0,2,1,3
1,38,8740,9,3,8,3,3,3,2,10,7,0,7,0,2,770,2,2,7,73,14,5569,2,2,4,1,1.0,1.0,2,2,3
0,29,2514,11,4,7,3,3,1,1,28,5,0,7,4,1,1107,3,1,6,93,22,26968,1,1,4,0,1.0,2.0,2,1,4
0,28,7655,10,2,9,4,2,3,2,3,7,0,7,0,3,950,3,1,4,93,17,8039,3,3,3,0,1.0,2.0,2,1,3
0,46,17465,23,3,12,1,3,4,4,3,9,1,9,3,1,406,3,4,3,52,12,15596,3,2,1,1,1.0,1.0,2,2,3
0,38,7351,10,2,1,4,3,3,3,2,0,2,0,7,0,130,3,0,7,32,16,20619,2,2,2,1,1.0,1.0,2,2,3
0,43,10820,18,1,8,3,3,3,3,27,7,1,1,8,1,1082,3,0,4,83,11,11535,1,1,3,0,2.0,2.0,1,1,3
0,39,12169,21,4,18,1,3,4,4,2,7,0,5,7,3,203,3,11,0,84,11,13547,4,1,3,1,2.0,2.0,1,1,3
0,40,19626,21,3,20,3,4,5,1,14,7,2,9,1,0,1308,2,4,5,44,14,17544,2,3,3,1,1.0,2.0,2,1,3
1,21,2070,2,2,2,4,4,1,3,1,2,2,2,1,0,984,2,2,6,70,11,25326,6,5,1,0,1.0,2.0,2,1,3
0,39,6782,9,2,5,3,2,2,3,9,4,2,3,9,0,439,3,0,2,70,15,8770,2,1,3,1,3.0,2.0,0,1,3
0,36,7779,18,4,11,1,3,2,1,18,9,2,9,2,0,217,3,0,4,78,20,23238,0,1,4,1,3.0,2.0,0,1,4
0,31,2791,3,4,2,3,3,1,1,20,2,1,2,0,1,793,4,2,8,67,12,21981,4,1,3,1,2.0,1.0,1,2,3
0,28,3201,6,2,5,1,1,1,1,2,3,1,4,0,0,1451,2,0,6,67,17,19911,2,1,1,1,1.0,2.0,2,1,3
0,35,4968,5,4,5,4,3,2,4,11,2,0,2,1,1,1182,3,0,7,54,11,18500,3,2,2,1,2.0,1.0,1,2,3
0,49,13120,22,2,9,4,3,4,2,8,8,1,3,6,1,174,2,2,7,56,17,11879,3,5,4,1,1.0,1.0,2,2,3
0,34,4033,5,3,3,4,2,2,4,2,2,2,2,2,0,1003,3,0,4,95,11,15834,3,1,2,1,2.0,2.0,1,1,3
0,29,3291,8,2,7,4,2,1,4,10,5,0,1,0,2,490,3,1,6,61,14,17940,2,1,3,0,2.0,2.0,1,1,3
0,42,4272,16,4,1,2,3,2,1,29,0,2,0,4,0,188,1,0,2,56,19,9558,3,3,3,1,1.0,2.0,2,1,3
1,29,5056,10,4,10,2,2,2,3,8,7,1,2,1,1,718,2,1,4,79,15,17689,2,3,1,1,1.0,2.0,2,1,3
0,38,2844,7,3,7,3,4,1,4,1,6,1,0,1,1,433,4,5,1,37,13,6004,2,0,3,1,1.0,3.0,2,0,3
1,28,2703,3,3,3,3,3,1,4,6,1,0,2,1,1,773,2,0,6,39,14,22088,2,1,3,1,2.0,2.0,1,1,3
0,18,1904,0,3,0,3,3,1,4,8,0,2,0,1,0,247,3,0,2,80,12,13556,0,3,1,1,3.0,2.0,0,1,3
1,33,8224,6,1,5,1,3,2,1,9,2,2,3,0,0,603,3,0,7,77,17,18385,3,2,4,0,1.0,1.0,2,2,3
1,41,4766,6,4,1,2,3,1,1,12,0,1,0,3,1,167,3,0,2,46,11,9051,4,1,4,1,1.0,2.0,2,1,3
0,31,2610,2,3,2,3,2,1,3,15,2,1,2,1,1,874,3,2,2,72,12,6233,5,3,3,1,2.0,2.0,1,1,3
0,37,5731,9,4,6,3,3,2,3,25,2,0,3,7,2,367,2,1,0,52,13,17171,2,3,2,0,1.0,2.0,2,1,3
0,27,2539,4,3,4,4,3,1,3,6,2,1,2,1,1,199,2,2,6,55,13,7950,0,1,3,1,1.0,2.0,2,1,3
0,34,5714,6,3,6,2,2,2,1,9,5,1,3,1,0,1400,3,1,7,70,20,5829,3,1,1,0,1.0,1.0,2,2,4
0,35,4323,6,3,5,3,1,1,2,8,4,2,4,1,0,528,3,1,1,100,17,7108,2,5,4,1,1.0,3.0,2,0,3
0,29,7336,11,1,11,4,1,3,1,23,8,1,10,1,1,408,2,3,7,45,13,11162,3,1,1,0,1.0,1.0,2,2,3
0,40,13499,20,3,18,2,2,3,3,9,7,2,13,9,0,593,3,2,5,88,17,13782,3,3,4,0,2.0,2.0,1,1,3
1,42,13758,22,1,21,3,2,4,2,12,9,2,14,0,0,481,3,13,7,44,12,2447,2,1,3,1,2.0,1.0,1,2,3
0,42,5155,9,1,6,2,4,2,4,4,4,2,5,7,0,647,3,1,7,45,13,2253,3,2,4,1,1.0,1.0,2,2,3
0,35,2258,10,3,8,4,3,1,2,1,0,1,7,6,1,982,2,1,2,58,12,16340,2,3,4,1,1.0,2.0,2,1,3
0,24,3597,6,2,4,4,3,1,4,24,3,2,2,8,0,477,3,1,2,49,22,6409,2,3,3,1,1.0,2.0,2,1,4
1,28,2515,1,4,1,3,2,1,4,12,1,1,0,1,0,1485,3,0,2,79,11,22955,4,1,1,0,1.0,2.0,2,1,3
0,26,4420,8,4,8,1,3,1,2,3,7,1,7,1,1,1384,4,0,2,82,22,13421,2,3,4,1,1.0,2.0,2,1,4
0,30,6578,10,3,10,3,3,2,1,10,3,1,4,1,1,852,2,1,7,72,18,2706,3,2,3,1,1.0,1.0,2,2,3
1,40,4422,16,4,1,3,1,2,4,26,1,1,0,3,1,902,2,0,6,92,13,21203,3,3,2,0,2.0,2.0,1,1,3
0,35,10274,15,2,7,3,4,3,2,2,7,0,4,2,1,819,2,6,4,44,18,19588,2,1,3,1,1.0,2.0,2,1,3
0,34,5343,14,1,13,4,3,2,3,1,9,2,9,0,0,669,2,4,0,97,20,25755,3,3,3,1,2.0,2.0,1,1,4
0,35,2376,2,4,2,4,4,1,2,4,2,1,2,1,1,636,2,2,2,47,13,26537,2,4,4,1,2.0,2.0,1,1,3
0,43,5346,7,3,4,1,2,2,2,9,3,2,3,8,0,1372,1,1,7,85,13,9489,2,2,3,0,1.0,1.0,2,2,3
0,32,2827,1,1,1,3,3,1,3,2,0,0,0,1,3,862,3,0,8,76,12,14947,3,1,1,0,3.0,1.0,0,2,3
0,56,19943,28,1,5,4,3,5,4,4,2,0,2,4,1,718,3,4,3,92,13,18575,2,5,4,0,1.0,2.0,2,1,3
0,29,3131,10,4,10,2,3,1,1,6,8,1,8,1,1,1401,3,0,2,54,13,26342,5,3,1,0,1.0,2.0,2,1,3
0,19,2552,1,1,1,3,3,1,3,9,1,2,0,1,0,645,3,0,6,54,25,7172,4,1,2,1,1.0,2.0,2,1,4
1,45,4477,7,3,3,1,2,1,3,7,2,1,2,4,1,1457,3,0,6,83,19,20100,2,3,3,0,1.0,2.0,2,1,3
0,37,6474,14,4,14,4,2,2,2,1,8,1,11,1,1,977,2,3,4,56,13,9961,2,1,3,0,1.0,2.0,2,1,3
0,20,3033,2,3,2,1,2,1,1,3,2,2,2,1,0,805,2,1,2,87,12,12828,2,1,3,1,1.0,2.0,2,1,3
1,44,2936,6,3,6,3,3,1,3,10,4,2,2,1,0,1097,3,0,6,96,11,10826,4,1,4,1,1.0,2.0,2,1,3
0,53,18606,26,3,7,4,3,5,2,7,7,0,7,3,1,1223,3,4,3,50,18,18640,6,3,2,0,1.0,2.0,2,1,3
1,29,2168,6,4,5,2,2,1,1,15,4,1,3,0,1,942,1,1,6,69,18,26933,2,1,1,0,1.0,2.0,2,1,3
1,22,2853,1,4,0,3,3,1,2,3,0,1,0,0,1,1256,2,0,6,48,11,4223,5,1,4,1,2.0,2.0,1,1,3
0,46,17048,28,1,26,3,3,4,1,2,15,1,9,8,0,1402,3,15,3,69,23,24097,2,2,3,0,1.0,1.0,2,2,4
0,44,2290,6,3,0,4,3,1,4,17,0,2,0,2,0,111,1,0,6,74,13,4279,3,1,3,1,3.0,2.0,0,1,3
0,33,3600,5,3,5,2,3,1,4,2,4,1,4,1,1,147,3,1,1,99,13,8429,2,0,3,1,1.0,3.0,2,0,3
0,41,2107,5,1,1,1,1,1,1,5,0,0,0,6,1,906,2,0,6,95,17,20293,2,1,2,1,3.0,2.0,0,1,3
0,30,4115,8,1,4,3,3,2,3,29,3,0,3,8,3,1329,3,0,7,61,19,13192,3,1,4,1,1.0,1.0,2,2,3
0,40,4327,5,2,0,2,3,2,4,2,0,1,0,5,3,1184,3,0,7,62,12,25440,2,3,4,1,2.0,1.0,1,2,3
0,50,17856,32,1,2,4,3,4,3,2,2,1,2,2,1,1421,3,2,3,30,22,9490,3,3,3,0,2.0,2.0,1,1,4
0,28,3196,6,1,6,4,3,1,3,19,5,1,3,1,3,1179,2,3,2,78,12,12449,2,3,4,1,1.0,2.0,2,1,3
0,46,19081,25,2,4,4,3,5,1,15,2,1,3,5,1,1450,3,0,5,52,11,10849,2,1,2,1,1.0,2.0,2,1,3
1,35,8966,15,1,7,3,3,2,4,17,7,1,7,3,3,1361,3,1,7,94,15,21026,2,1,4,1,1.0,1.0,2,2,3
0,24,2210,1,2,1,4,1,1,1,17,0,1,0,1,1,984,3,0,2,97,13,3372,3,1,2,0,1.0,2.0,2,1,3
0,33,4539,10,3,10,2,2,2,1,25,7,1,1,1,1,1146,3,0,7,82,12,4905,3,3,3,0,2.0,1.0,1,2,3
0,36,2741,7,3,7,3,3,1,3,6,7,0,7,1,1,917,1,1,2,60,14,6865,4,1,4,1,1.0,2.0,2,1,3
0,30,3491,10,3,10,3,2,2,1,7,7,0,9,1,3,853,3,8,2,49,13,11309,4,1,4,1,1.0,2.0,2,1,3
0,44,4541,20,4,20,4,3,2,2,29,11,2,17,1,0,200,3,13,6,32,25,7744,3,4,4,1,1.0,2.0,2,1,4
0,20,2678,2,4,2,3,3,1,4,21,1,2,2,1,0,654,4,2,8,43,17,5050,2,2,3,1,1.0,1.0,2,2,3
0,46,7379,12,4,6,4,2,2,3,2,3,0,4,2,1,150,3,1,4,60,11,17433,3,5,4,1,1.0,2.0,2,1,3
0,42,6272,10,1,4,4,4,2,1,2,3,1,3,7,1,179,4,0,1,79,16,12858,3,3,5,1,3.0,3.0,0,0,3
1,60,5220,12,4,11,2,3,2,2,7,7,0,9,0,1,696,4,1,7,52,18,10893,3,2,4,1,1.0,1.0,2,2,3
0,32,2743,2,2,2,3,3,1,3,13,2,1,2,1,1,116,2,2,2,77,20,7331,2,4,3,0,2.0,2.0,1,1,4
1,32,4998,10,3,8,4,3,2,4,2,7,2,7,4,0,1316,3,0,6,38,14,2338,2,1,2,0,2.0,2.0,1,1,3
1,36,10252,17,1,7,3,3,3,3,1,7,0,7,2,1,363,1,7,4,77,21,4235,2,5,3,0,1.0,2.0,2,1,4
0,33,2781,15,4,14,1,3,1,2,9,10,1,10,0,1,117,3,4,6,60,13,6311,5,3,3,1,1.0,2.0,2,1,3
0,40,6852,7,2,5,2,4,2,2,10,1,0,3,7,1,107,2,1,7,84,12,11591,2,5,3,0,1.0,1.0,2,2,3
0,25,4950,5,4,4,3,3,2,2,10,3,2,1,0,0,1356,3,1,7,57,14,20623,4,1,4,1,1.0,1.0,2,2,3
1,30,3579,12,2,11,4,3,1,1,1,9,1,7,0,1,1465,3,5,6,63,21,9369,2,3,3,1,1.0,2.0,2,1,4
1,42,13191,20,1,1,1,3,3,3,26,0,1,0,3,0,458,3,0,5,60,17,23281,6,3,5,0,2.0,2.0,1,1,3
1,35,10377,16,4,13,3,2,3,2,8,2,1,12,4,1,1212,2,4,7,78,11,13755,6,2,2,0,3.0,1.0,0,2,3
1,27,2235,9,1,9,1,2,1,4,14,7,1,8,1,2,1103,3,6,6,42,14,14377,3,1,3,1,1.0,2.0,2,1,3
0,54,10502,33,3,5,4,1,3,1,1,4,0,4,7,1,966,3,1,4,53,17,9659,2,1,4,0,2.0,2.0,1,1,3
0,44,2011,10,4,10,1,3,1,4,2,5,1,7,1,1,1117,4,7,6,72,13,19982,5,1,1,0,1.0,2.0,2,1,3
1,19,1859,1,2,1,1,4,1,2,10,1,2,0,1,0,504,2,0,6,96,25,6148,2,3,3,0,3.0,2.0,0,1,4
0,29,3760,3,4,3,1,3,1,1,1,2,0,2,1,3,1010,3,1,6,97,15,5598,5,1,3,0,1.0,2.0,2,1,3
0,54,17779,36,4,10,4,3,4,1,3,9,1,9,3,0,685,3,0,5,85,14,23474,2,1,3,1,1.0,2.0,2,1,3
1,31,6833,6,1,6,3,2,2,4,11,5,1,1,1,0,1332,3,0,0,80,12,17089,2,3,2,1,1.0,2.0,2,1,3
0,31,6812,10,1,10,3,3,2,2,24,9,2,8,1,0,1062,2,1,0,96,19,17198,2,3,3,0,1.0,2.0,2,1,3
0,59,5171,13,4,6,3,3,2,4,3,1,2,5,5,0,326,2,0,7,48,17,16490,2,1,3,0,1.0,1.0,2,2,3
0,43,19740,25,4,8,3,3,5,2,3,7,1,7,3,1,920,1,0,5,96,14,18625,2,1,3,1,1.0,2.0,2,1,3
0,49,18711,23,3,1,1,4,5,3,4,0,1,0,2,1,1098,2,0,3,85,13,12124,2,3,2,1,1.0,2.0,2,1,3
0,36,3692,12,2,11,3,2,1,3,3,10,1,7,1,0,469,3,0,6,46,12,9256,2,5,3,1,2.0,2.0,1,1,3
0,48,2559,7,2,1,4,2,1,3,2,0,2,0,5,0,969,4,0,2,76,11,16620,4,5,2,1,1.0,2.0,2,1,3
0,27,2517,5,3,5,1,3,1,2,4,3,0,3,1,3,1167,3,0,6,76,11,3208,2,1,2,1,1.0,2.0,2,1,3
1,29,6623,6,4,6,3,3,2,2,7,0,0,0,1,2,1329,3,1,0,82,11,4204,2,1,3,1,1.0,2.0,2,1,3
0,48,18265,25,4,1,4,4,5,3,1,0,2,0,6,0,715,2,0,5,76,12,8733,3,1,3,1,1.0,2.0,2,1,3
0,29,16124,9,4,7,4,2,4,2,1,7,0,7,3,2,694,2,1,5,87,14,3423,2,1,3,0,1.0,2.0,2,1,3
0,34,2585,2,3,1,3,2,1,4,20,0,1,0,0,0,1320,4,0,6,89,17,21643,5,5,3,0,1.0,2.0,2,1,3
0,44,18213,26,2,22,2,3,5,3,5,9,1,10,7,1,1099,3,3,3,88,11,8751,5,2,3,1,1.0,1.0,2,2,3
1,33,8380,10,3,9,4,3,3,4,10,8,0,8,0,2,536,4,0,7,82,14,21708,3,2,5,1,1.0,1.0,2,2,3
1,19,2994,1,4,1,2,3,1,4,25,0,2,1,1,0,265,4,0,6,57,12,21221,2,1,3,0,1.0,2.0,2,1,3
0,23,1223,1,3,1,4,3,1,4,1,0,1,1,1,1,373,3,0,6,47,22,16901,2,1,2,1,1.0,2.0,2,1,4
1,25,1118,1,4,1,3,3,1,4,24,0,2,0,1,0,599,1,1,8,73,14,8040,4,1,1,1,2.0,1.0,1,2,3
1,26,2875,8,4,8,3,2,1,2,4,5,2,2,1,0,583,3,2,6,53,20,9973,2,1,2,1,1.0,2.0,2,1,4
1,45,18824,26,2,24,1,3,5,1,2,10,2,11,2,0,1449,1,1,3,94,16,2493,2,2,3,0,1.0,1.0,2,2,3
1,55,13577,34,2,33,4,3,4,4,8,9,0,0,1,1,177,2,15,0,37,15,25592,3,3,1,1,3.0,2.0,0,1,3
0,21,2625,2,3,2,1,1,1,3,10,2,2,2,1,0,251,2,2,2,45,20,25308,2,1,2,0,2.0,2.0,1,1,4
0,46,18789,26,2,11,4,3,5,3,4,4,1,8,2,1,168,2,0,3,33,14,9946,2,2,2,0,1.0,1.0,2,2,3
1,34,4538,4,1,3,3,3,2,4,2,2,2,2,0,0,131,3,0,7,86,12,6039,3,2,3,0,1.0,1.0,2,2,3
1,51,19847,31,2,29,4,2,5,1,9,10,0,10,4,1,237,3,11,3,83,24,19196,5,1,3,1,2.0,1.0,1,2,4
0,59,10512,25,4,9,4,2,3,4,18,7,2,4,6,0,1429,3,5,4,67,12,20002,6,3,4,1,1.0,2.0,2,1,3
0,34,4444,15,2,11,3,4,2,3,19,8,0,10,4,2,135,3,5,2,46,13,22534,2,3,3,0,2.0,2.0,1,1,3
1,28,2154,5,3,4,4,2,1,3,1,2,2,2,0,0,791,3,0,2,44,11,6842,2,3,4,1,2.0,2.0,1,1,3
0,44,19190,26,1,25,3,2,5,4,4,9,0,13,1,2,1199,4,14,3,92,14,17477,4,1,2,1,1.0,2.0,2,1,3
0,34,4490,14,2,10,3,4,2,4,11,9,1,8,4,2,648,2,1,1,56,11,21833,5,1,3,1,2.0,3.0,1,0,3
1,35,3506,4,3,3,3,3,1,4,6,2,1,2,0,0,735,3,2,6,66,14,6020,3,1,1,1,1.0,2.0,2,1,3
1,42,2372,18,2,1,2,3,2,4,7,0,1,0,6,0,603,4,0,6,78,16,5628,2,3,4,0,1.0,2.0,2,1,3
0,43,10231,23,4,21,4,4,3,4,4,7,2,17,3,0,531,2,15,7,56,14,20364,3,2,4,0,1.0,1.0,2,2,3
1,36,5410,18,2,16,3,3,2,4,2,14,2,12,9,0,429,3,5,4,53,11,2323,2,1,4,0,1.0,2.0,2,1,3
0,44,7978,10,4,10,1,3,3,4,15,7,1,5,1,1,621,3,0,0,73,11,14075,2,3,3,0,1.0,2.0,2,1,3
1,28,3867,2,4,2,4,3,1,2,2,2,1,2,1,1,193,2,2,2,52,12,14222,2,1,3,1,2.0,2.0,1,1,3
0,51,2838,8,3,7,2,2,1,2,6,0,2,7,0,0,968,2,7,2,40,14,4257,6,3,2,0,2.0,2.0,1,1,3
1,30,4695,10,3,8,3,3,2,3,9,4,2,7,7,0,879,3,1,4,72,18,12858,3,3,2,0,3.0,2.0,0,1,3
1,29,3339,10,3,7,2,3,1,1,7,7,0,7,3,2,806,3,7,2,39,13,17285,2,5,3,0,1.0,2.0,2,1,3
0,28,2080,5,1,3,4,2,1,2,1,2,2,2,2,0,640,3,1,6,84,11,4732,2,5,3,1,1.0,2.0,2,1,3
0,25,2096,2,2,2,4,2,1,4,1,2,2,1,1,0,266,3,2,6,40,18,18830,3,3,3,0,1.0,2.0,2,1,3
0,32,6209,10,4,10,3,4,2,3,8,7,1,8,1,2,604,4,0,7,56,15,11693,4,3,3,1,1.0,1.0,2,2,3
0,45,18061,22,2,0,2,3,5,3,25,0,2,0,3,0,364,3,0,3,83,22,13035,4,3,3,0,2.0,2.0,1,1,4
1,39,17123,21,2,19,3,3,4,4,13,9,0,2,6,2,412,2,15,3,94,13,17334,4,3,4,0,1.0,2.0,2,1,3
0,58,2372,2,3,2,1,3,1,4,23,2,0,2,1,2,848,3,2,6,88,12,26076,3,1,4,1,1.0,2.0,2,1,3
0,32,4883,10,3,10,4,3,2,1,7,4,1,1,1,1,1089,3,1,2,79,18,22845,3,1,2,1,1.0,2.0,2,1,3
0,39,3904,6,1,5,3,3,1,1,23,2,2,3,0,0,360,3,0,6,93,13,22154,2,3,3,1,1.0,2.0,2,1,3
0,30,4627,10,4,9,1,3,2,1,6,2,1,7,0,1,1138,2,6,2,48,12,23631,6,5,3,0,1.0,2.0,2,1,3
0,36,7094,10,3,7,4,3,3,1,10,7,1,7,3,0,325,3,1,0,63,12,5747,0,5,4,0,1.0,2.0,2,1,3
0,46,3423,10,1,7,4,4,1,3,1,6,2,7,6,0,991,3,5,1,44,12,22957,3,1,2,0,1.0,3.0,2,0,3
0,28,6674,10,4,9,3,3,2,1,1,8,1,5,0,3,1476,1,7,2,55,11,16392,6,1,3,0,3.0,2.0,0,1,3
1,50,16880,25,1,3,4,3,4,2,28,2,1,2,4,0,1322,3,1,5,43,11,22422,2,1,3,0,1.0,2.0,2,1,3
1,40,9094,9,2,5,4,3,3,3,25,4,2,0,2,0,299,2,1,7,57,12,17235,2,2,4,1,1.0,1.0,2,2,3
1,52,8446,10,2,8,2,2,3,3,5,7,2,7,9,0,1030,3,7,7,64,19,21534,2,1,3,1,1.0,1.0,2,2,3
1,30,11916,9,1,9,2,3,3,4,17,1,1,8,1,2,634,3,0,3,95,23,25927,2,3,4,0,1.0,2.0,2,1,4
0,39,4534,9,3,8,1,3,2,1,18,7,2,7,0,0,524,3,1,4,32,11,13352,6,1,2,1,1.0,2.0,2,1,3
1,31,9852,10,3,10,4,2,3,1,2,8,0,6,1,1,587,3,9,7,57,19,8935,5,1,4,0,3.0,1.0,0,2,3
0,41,6151,19,2,19,3,3,2,1,10,2,2,9,1,0,256,1,11,7,40,13,22074,4,3,2,1,3.0,1.0,0,2,3
1,31,2302,3,2,3,4,4,1,1,1,2,2,2,1,0,1060,3,2,8,54,11,8319,2,1,3,0,2.0,1.0,1,2,3
0,44,2362,10,1,3,1,4,1,3,3,2,1,2,4,0,935,3,1,2,89,12,14669,4,1,3,1,1.0,2.0,2,1,3
1,42,17861,21,3,20,3,2,4,4,2,8,1,10,0,0,495,3,2,3,37,13,26582,3,1,1,1,3.0,2.0,0,1,3
0,55,19187,23,3,19,4,3,5,4,2,9,1,11,4,1,282,1,9,3,58,14,6992,5,3,2,0,1.0,2.0,2,1,3
0,56,19717,36,2,7,4,3,5,1,8,3,2,7,6,0,206,3,7,3,99,14,4022,4,1,4,1,1.0,3.0,2,0,3
0,40,3544,6,3,4,3,3,1,2,16,2,0,0,9,1,458,3,0,6,74,16,8532,0,1,2,1,3.0,2.0,0,1,3
0,34,8500,10,4,9,4,2,3,4,9,7,0,6,0,1,943,3,1,0,86,11,5494,0,1,3,1,1.0,2.0,2,1,3
0,40,4661,9,4,9,3,3,2,3,2,8,2,8,1,0,523,3,8,6,98,13,22455,4,1,3,1,1.0,2.0,2,1,3
0,41,4103,10,1,9,3,3,2,4,1,3,0,7,0,1,1018,3,1,7,66,17,4297,2,2,3,0,2.0,1.0,1,2,3
1,35,4249,9,3,9,3,3,2,2,4,6,2,1,1,0,482,3,1,6,87,11,2690,3,1,4,1,2.0,2.0,1,1,3
1,51,14026,33,2,33,3,3,4,2,5,9,0,10,1,1,770,3,0,3,84,11,17588,2,1,3,1,1.0,3.0,2,0,3
0,38,6893,11,1,7,2,3,2,4,2,7,0,7,3,1,1009,3,1,7,31,15,19461,3,1,2,0,1.0,1.0,2,2,3
0,34,6125,10,1,10,3,4,2,4,15,8,2,6,1,0,507,3,9,7,66,12,23553,6,3,2,0,1.0,1.0,2,2,3
0,25,3669,7,4,3,4,2,1,3,19,2,1,2,3,3,882,3,1,2,67,11,9075,6,3,1,1,1.0,2.0,2,1,3
1,58,10008,31,1,10,3,2,3,4,7,9,1,9,7,0,601,2,5,4,53,14,12023,0,3,4,0,1.0,2.0,2,1,3
0,40,2387,7,2,4,2,3,1,3,1,2,1,3,3,1,329,3,0,2,88,22,6762,3,1,4,1,1.0,2.0,2,1,4
0,36,4639,17,1,15,1,2,2,4,7,7,1,13,2,1,607,4,6,7,83,16,2261,2,2,3,0,2.0,1.0,1,2,3
0,48,7898,11,4,10,4,3,3,3,4,9,2,8,1,0,855,3,0,4,54,11,18706,2,1,3,1,1.0,2.0,2,1,3
0,27,2534,5,4,1,3,3,1,2,11,0,1,0,8,1,1291,4,0,8,98,14,6527,4,3,3,0,1.0,1.0,2,2,3
